"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TMK_MN004","3379","20140101","-0.1","3","4"
"TMK_MN004","3379","20140102","3.7","3","4"
"TMK_MN004","3379","20140103","6","3","4"
"TMK_MN004","3379","20140104","6.3","3","4"
"TMK_MN004","3379","20140105","4.4","3","4"
"TMK_MN004","3379","20140106","4.6","3","4"
"TMK_MN004","3379","20140107","10.1","3","4"
"TMK_MN004","3379","20140108","9.3","3","4"
"TMK_MN004","3379","20140109","9.6","3","4"
"TMK_MN004","3379","20140110","4.5","3","4"
"TMK_MN004","3379","20140111","4.9","3","4"
"TMK_MN004","3379","20140112","3.8","3","4"
"TMK_MN004","3379","20140113","2.2","3","4"
"TMK_MN004","3379","20140114","2","3","4"
"TMK_MN004","3379","20140115","2.7","3","4"
"TMK_MN004","3379","20140116","5.4","3","4"
"TMK_MN004","3379","20140117","4.8","3","4"
"TMK_MN004","3379","20140118","1.3","3","4"
"TMK_MN004","3379","20140119","1.5","3","4"
"TMK_MN004","3379","20140120","1.8","3","4"
"TMK_MN004","3379","20140121","2.2","3","4"
"TMK_MN004","3379","20140122","3.6","3","4"
"TMK_MN004","3379","20140123","3.9","3","4"
"TMK_MN004","3379","20140124","2","3","4"
"TMK_MN004","3379","20140125","1.3","3","4"
"TMK_MN004","3379","20140126","1.3","3","4"
"TMK_MN004","3379","20140127","1.9","3","4"
"TMK_MN004","3379","20140128","0.2","3","4"
"TMK_MN004","3379","20140129","-0.9","3","4"
"TMK_MN004","3379","20140130","-2","3","4"
"TMK_MN004","3379","20140131","-0.3","3","4"
"TMK_MN004","3379","20140201","1.7","3","4"
"TMK_MN004","3379","20140202","1.3","3","4"
"TMK_MN004","3379","20140203","0.2","3","4"
"TMK_MN004","3379","20140204","1.3","3","4"
"TMK_MN004","3379","20140205","2","3","4"
"TMK_MN004","3379","20140206","6.7","3","4"
"TMK_MN004","3379","20140207","7","3","4"
"TMK_MN004","3379","20140208","6.9","3","4"
"TMK_MN004","3379","20140209","4.6","3","4"
"TMK_MN004","3379","20140210","4.1","3","4"
"TMK_MN004","3379","20140211","4.9","3","4"
"TMK_MN004","3379","20140212","2.5","3","4"
"TMK_MN004","3379","20140213","5.8","3","4"
"TMK_MN004","3379","20140214","5.1","3","4"
"TMK_MN004","3379","20140215","9.9","3","4"
"TMK_MN004","3379","20140216","5.2","3","4"
"TMK_MN004","3379","20140217","5.5","3","4"
"TMK_MN004","3379","20140218","4.8","3","4"
"TMK_MN004","3379","20140219","5.7","3","4"
"TMK_MN004","3379","20140220","6.7","3","4"
"TMK_MN004","3379","20140221","5.3","3","4"
"TMK_MN004","3379","20140222","4.6","3","4"
"TMK_MN004","3379","20140223","5.4","3","4"
"TMK_MN004","3379","20140224","4.7","3","4"
"TMK_MN004","3379","20140225","6.3","3","4"
"TMK_MN004","3379","20140226","6.2","3","4"
"TMK_MN004","3379","20140227","5.5","3","4"
"TMK_MN004","3379","20140228","6.2","3","4"
"TMK_MN004","3379","20140301","3.9","3","4"
"TMK_MN004","3379","20140302","4.3","3","4"
"TMK_MN004","3379","20140303","4.5","3","4"
"TMK_MN004","3379","20140304","5","3","4"
"TMK_MN004","3379","20140305","4.8","3","4"
"TMK_MN004","3379","20140306","4.8","3","4"
"TMK_MN004","3379","20140307","5.4","3","4"
"TMK_MN004","3379","20140308","7.6","3","4"
"TMK_MN004","3379","20140309","7.8","3","4"
"TMK_MN004","3379","20140310","7.1","3","4"
"TMK_MN004","3379","20140311","6.8","3","4"
"TMK_MN004","3379","20140312","8.4","3","4"
"TMK_MN004","3379","20140313","8.4","3","4"
"TMK_MN004","3379","20140314","10.5","3","4"
"TMK_MN004","3379","20140315","8.7","3","4"
"TMK_MN004","3379","20140316","9.1","3","4"
"TMK_MN004","3379","20140317","12.3","3","4"
"TMK_MN004","3379","20140318","13","3","4"
"TMK_MN004","3379","20140319","10.4","3","4"
"TMK_MN004","3379","20140320","13.1","3","4"
"TMK_MN004","3379","20140321","14.5","3","4"
"TMK_MN004","3379","20140322","10.9","3","4"
"TMK_MN004","3379","20140323","3.2","3","4"
"TMK_MN004","3379","20140324","3.4","3","4"
"TMK_MN004","3379","20140325","2.4","3","4"
"TMK_MN004","3379","20140326","4.1","3","4"
"TMK_MN004","3379","20140327","7.5","3","4"
"TMK_MN004","3379","20140328","9","3","4"
"TMK_MN004","3379","20140329","10.3","3","4"
"TMK_MN004","3379","20140330","12.1","3","4"
"TMK_MN004","3379","20140331","12.2","3","4"
"TMK_MN004","3379","20140401","12.6","3","4"
"TMK_MN004","3379","20140402","14.5","3","4"
"TMK_MN004","3379","20140403","15.4","3","4"
"TMK_MN004","3379","20140404","13.5","3","4"
"TMK_MN004","3379","20140405","12.9","3","4"
"TMK_MN004","3379","20140406","12.6","3","4"
"TMK_MN004","3379","20140407","15.8","3","4"
"TMK_MN004","3379","20140408","12.3","3","4"
"TMK_MN004","3379","20140409","8.9","3","4"
"TMK_MN004","3379","20140410","9","3","4"
"TMK_MN004","3379","20140411","10.8","3","4"
"TMK_MN004","3379","20140412","11.8","3","4"
"TMK_MN004","3379","20140413","12.7","3","4"
"TMK_MN004","3379","20140414","9.1","3","4"
"TMK_MN004","3379","20140415","4.5","3","4"
"TMK_MN004","3379","20140416","5","3","4"
"TMK_MN004","3379","20140417","6.5","3","4"
"TMK_MN004","3379","20140418","5.8","3","4"
"TMK_MN004","3379","20140419","7.9","3","4"
"TMK_MN004","3379","20140420","10.8","3","4"
"TMK_MN004","3379","20140421","11.3","3","4"
"TMK_MN004","3379","20140422","13.3","3","4"
"TMK_MN004","3379","20140423","13.6","3","4"
"TMK_MN004","3379","20140424","14.8","3","4"
"TMK_MN004","3379","20140425","15.4","3","4"
"TMK_MN004","3379","20140426","15.1","3","4"
"TMK_MN004","3379","20140427","10.1","3","4"
"TMK_MN004","3379","20140428","10.3","3","4"
"TMK_MN004","3379","20140429","11.2","3","4"
"TMK_MN004","3379","20140430","12.7","3","4"
"TMK_MN004","3379","20140501","13.5","3","4"
"TMK_MN004","3379","20140502","11.7","3","4"
"TMK_MN004","3379","20140503","5.7","3","4"
"TMK_MN004","3379","20140504","7.8","3","4"
"TMK_MN004","3379","20140505","10.5","3","4"
"TMK_MN004","3379","20140506","15.9","3","4"
"TMK_MN004","3379","20140507","12","3","4"
"TMK_MN004","3379","20140508","14.1","3","4"
"TMK_MN004","3379","20140509","14.9","3","4"
"TMK_MN004","3379","20140510","15.8","3","4"
"TMK_MN004","3379","20140511","12.7","3","4"
"TMK_MN004","3379","20140512","9.7","3","4"
"TMK_MN004","3379","20140513","8.7","3","4"
"TMK_MN004","3379","20140514","8.8","3","4"
"TMK_MN004","3379","20140515","8.7","3","4"
"TMK_MN004","3379","20140516","10","3","4"
"TMK_MN004","3379","20140517","10.5","3","4"
"TMK_MN004","3379","20140518","13.3","3","4"
"TMK_MN004","3379","20140519","16.3","3","4"
"TMK_MN004","3379","20140520","18","3","4"
"TMK_MN004","3379","20140521","20.3","3","4"
"TMK_MN004","3379","20140522","23.5","3","4"
"TMK_MN004","3379","20140523","15","3","4"
"TMK_MN004","3379","20140524","14.9","3","4"
"TMK_MN004","3379","20140525","18.1","3","4"
"TMK_MN004","3379","20140526","16.8","3","4"
"TMK_MN004","3379","20140527","13.3","3","4"
"TMK_MN004","3379","20140528","13.1","3","4"
"TMK_MN004","3379","20140529","12.8","3","4"
"TMK_MN004","3379","20140530","8.9","3","4"
"TMK_MN004","3379","20140531","12","3","4"
"TMK_MN004","3379","20140601","14.3","3","4"
"TMK_MN004","3379","20140602","14","3","4"
"TMK_MN004","3379","20140603","15.4","3","4"
"TMK_MN004","3379","20140604","15.7","3","4"
"TMK_MN004","3379","20140605","15.3","3","4"
"TMK_MN004","3379","20140606","19.2","3","4"
"TMK_MN004","3379","20140607","22.1","3","4"
"TMK_MN004","3379","20140608","23.8","3","4"
"TMK_MN004","3379","20140609","25","3","4"
"TMK_MN004","3379","20140610","26.1","3","4"
"TMK_MN004","3379","20140611","25.2","3","4"
"TMK_MN004","3379","20140612","23.5","3","4"
"TMK_MN004","3379","20140613","20.9","3","4"
"TMK_MN004","3379","20140614","17.3","3","4"
"TMK_MN004","3379","20140615","16.8","3","4"
"TMK_MN004","3379","20140616","16.8","3","4"
"TMK_MN004","3379","20140617","17.2","3","4"
"TMK_MN004","3379","20140618","18.5","3","4"
"TMK_MN004","3379","20140619","18.6","3","4"
"TMK_MN004","3379","20140620","13.8","3","4"
"TMK_MN004","3379","20140621","15.7","3","4"
"TMK_MN004","3379","20140622","18.6","3","4"
"TMK_MN004","3379","20140623","19.6","3","4"
"TMK_MN004","3379","20140624","17.2","3","4"
"TMK_MN004","3379","20140625","15.8","3","4"
"TMK_MN004","3379","20140626","16.3","3","4"
"TMK_MN004","3379","20140627","19.9","3","4"
"TMK_MN004","3379","20140628","21","3","4"
"TMK_MN004","3379","20140629","14.7","3","4"
"TMK_MN004","3379","20140630","13.2","3","4"
"TMK_MN004","3379","20140701","16.5","3","4"
"TMK_MN004","3379","20140702","14.6","3","4"
"TMK_MN004","3379","20140703","18.7","3","4"
"TMK_MN004","3379","20140704","22","3","4"
"TMK_MN004","3379","20140705","20.6","3","4"
"TMK_MN004","3379","20140706","23.9","3","4"
"TMK_MN004","3379","20140707","20.7","3","4"
"TMK_MN004","3379","20140708","15.9","3","4"
"TMK_MN004","3379","20140709","12.5","3","4"
"TMK_MN004","3379","20140710","13","3","4"
"TMK_MN004","3379","20140711","16.3","3","4"
"TMK_MN004","3379","20140712","17.2","3","4"
"TMK_MN004","3379","20140713","18.6","3","4"
"TMK_MN004","3379","20140714","19.4","3","4"
"TMK_MN004","3379","20140715","20.3","3","4"
"TMK_MN004","3379","20140716","21.7","3","4"
"TMK_MN004","3379","20140717","22.1","3","4"
"TMK_MN004","3379","20140718","22.9","3","4"
"TMK_MN004","3379","20140719","24.8","3","4"
"TMK_MN004","3379","20140720","24.3","3","4"
"TMK_MN004","3379","20140721","17.4","3","4"
"TMK_MN004","3379","20140722","18","3","4"
"TMK_MN004","3379","20140723","20.3","3","4"
"TMK_MN004","3379","20140724","19.8","3","4"
"TMK_MN004","3379","20140725","21","3","4"
"TMK_MN004","3379","20140726","20","3","4"
"TMK_MN004","3379","20140727","18.9","3","4"
"TMK_MN004","3379","20140728","21.1","3","4"
"TMK_MN004","3379","20140729","19.3","3","4"
"TMK_MN004","3379","20140730","17.9","3","4"
"TMK_MN004","3379","20140731","18.8","3","4"
"TMK_MN004","3379","20140801","19.5","3","4"
"TMK_MN004","3379","20140802","20.1","3","4"
"TMK_MN004","3379","20140803","20.2","3","4"
"TMK_MN004","3379","20140804","21.3","3","4"
"TMK_MN004","3379","20140805","17.7","3","4"
"TMK_MN004","3379","20140806","19","3","4"
"TMK_MN004","3379","20140807","19.1","3","4"
"TMK_MN004","3379","20140808","20.9","3","4"
"TMK_MN004","3379","20140809","20.8","3","4"
"TMK_MN004","3379","20140810","22.9","3","4"
"TMK_MN004","3379","20140811","17.3","3","4"
"TMK_MN004","3379","20140812","17.7","3","4"
"TMK_MN004","3379","20140813","15.5","3","4"
"TMK_MN004","3379","20140814","15.1","3","4"
"TMK_MN004","3379","20140815","14.7","3","4"
"TMK_MN004","3379","20140816","13.7","3","4"
"TMK_MN004","3379","20140817","16.5","3","4"
"TMK_MN004","3379","20140818","17.5","3","4"
"TMK_MN004","3379","20140819","16.3","3","4"
"TMK_MN004","3379","20140820","15","3","4"
"TMK_MN004","3379","20140821","15.1","3","4"
"TMK_MN004","3379","20140822","15.9","3","4"
"TMK_MN004","3379","20140823","15.8","3","4"
"TMK_MN004","3379","20140824","13.5","3","4"
"TMK_MN004","3379","20140825","14.6","3","4"
"TMK_MN004","3379","20140826","16.6","3","4"
"TMK_MN004","3379","20140827","15","3","4"
"TMK_MN004","3379","20140828","16.4","3","4"
"TMK_MN004","3379","20140829","18.2","3","4"
"TMK_MN004","3379","20140830","18.4","3","4"
"TMK_MN004","3379","20140831","13.7","3","4"
"TMK_MN004","3379","20140901","12.7","3","4"
"TMK_MN004","3379","20140902","14.1","3","4"
"TMK_MN004","3379","20140903","14.6","3","4"
"TMK_MN004","3379","20140904","16.7","3","4"
"TMK_MN004","3379","20140905","17","3","4"
"TMK_MN004","3379","20140906","18.7","3","4"
"TMK_MN004","3379","20140907","18.5","3","4"
"TMK_MN004","3379","20140908","19.7","3","4"
"TMK_MN004","3379","20140909","18.1","3","4"
"TMK_MN004","3379","20140910","16","3","4"
"TMK_MN004","3379","20140911","13.6","3","4"
"TMK_MN004","3379","20140912","11.2","3","4"
"TMK_MN004","3379","20140913","13.3","3","4"
"TMK_MN004","3379","20140914","15.1","3","4"
"TMK_MN004","3379","20140915","14.9","3","4"
"TMK_MN004","3379","20140916","15.1","3","4"
"TMK_MN004","3379","20140917","15.6","3","4"
"TMK_MN004","3379","20140918","18.2","3","4"
"TMK_MN004","3379","20140919","18.6","3","4"
"TMK_MN004","3379","20140920","17.3","3","4"
"TMK_MN004","3379","20140921","15.6","3","4"
"TMK_MN004","3379","20140922","10.8","3","4"
"TMK_MN004","3379","20140923","9.9","3","4"
"TMK_MN004","3379","20140924","12","3","4"
"TMK_MN004","3379","20140925","11.5","3","4"
"TMK_MN004","3379","20140926","13.1","3","4"
"TMK_MN004","3379","20140927","14.1","3","4"
"TMK_MN004","3379","20140928","12.9","3","4"
"TMK_MN004","3379","20140929","14.5","3","4"
"TMK_MN004","3379","20140930","15.3","3","4"
"TMK_MN004","3379","20141001","15.5","3","4"
"TMK_MN004","3379","20141002","14.2","3","4"
"TMK_MN004","3379","20141003","12.4","3","4"
"TMK_MN004","3379","20141004","10.3","3","4"
"TMK_MN004","3379","20141005","12.2","3","4"
"TMK_MN004","3379","20141006","11.7","3","4"
"TMK_MN004","3379","20141007","15.5","3","4"
"TMK_MN004","3379","20141008","15.9","3","4"
"TMK_MN004","3379","20141009","17.2","3","4"
"TMK_MN004","3379","20141010","16.8","3","4"
"TMK_MN004","3379","20141011","14.6","3","4"
"TMK_MN004","3379","20141012","13.5","3","4"
"TMK_MN004","3379","20141013","14.3","3","4"
"TMK_MN004","3379","20141014","14.8","3","4"
"TMK_MN004","3379","20141015","14.4","3","4"
"TMK_MN004","3379","20141016","15.4","3","4"
"TMK_MN004","3379","20141017","13.3","3","4"
"TMK_MN004","3379","20141018","12.9","3","4"
"TMK_MN004","3379","20141019","16.1","3","4"
"TMK_MN004","3379","20141020","17.4","3","4"
"TMK_MN004","3379","20141021","13.2","3","4"
"TMK_MN004","3379","20141022","5.2","3","4"
"TMK_MN004","3379","20141023","6.4","3","4"
"TMK_MN004","3379","20141024","8.3","3","4"
"TMK_MN004","3379","20141025","6.8","3","4"
"TMK_MN004","3379","20141026","9.5","3","4"
"TMK_MN004","3379","20141027","6.5","3","4"
"TMK_MN004","3379","20141028","5.8","3","4"
"TMK_MN004","3379","20141029","8.3","3","4"
"TMK_MN004","3379","20141030","8.7","3","4"
"TMK_MN004","3379","20141031","9.9","3","4"
"TMK_MN004","3379","20141101","9.6","3","4"
"TMK_MN004","3379","20141102","10.9","3","4"
"TMK_MN004","3379","20141103","11.4","3","4"
"TMK_MN004","3379","20141104","15.4","3","4"
"TMK_MN004","3379","20141105","8.5","3","4"
"TMK_MN004","3379","20141106","4","3","4"
"TMK_MN004","3379","20141107","6.3","3","4"
"TMK_MN004","3379","20141108","8.9","3","4"
"TMK_MN004","3379","20141109","7.2","3","4"
"TMK_MN004","3379","20141110","6.9","3","4"
"TMK_MN004","3379","20141111","7.1","3","4"
"TMK_MN004","3379","20141112","8.5","3","4"
"TMK_MN004","3379","20141113","8.5","3","4"
"TMK_MN004","3379","20141114","7.3","3","4"
"TMK_MN004","3379","20141115","7.2","3","4"
"TMK_MN004","3379","20141116","7.5","3","4"
"TMK_MN004","3379","20141117","4.1","3","4"
"TMK_MN004","3379","20141118","5.3","3","4"
"TMK_MN004","3379","20141119","6.1","3","4"
"TMK_MN004","3379","20141120","5.7","3","4"
"TMK_MN004","3379","20141121","5.1","3","4"
"TMK_MN004","3379","20141122","6.5","3","4"
"TMK_MN004","3379","20141123","2.9","3","4"
"TMK_MN004","3379","20141124","6.3","3","4"
"TMK_MN004","3379","20141125","5.4","3","4"
"TMK_MN004","3379","20141126","3.3","3","4"
"TMK_MN004","3379","20141127","3.3","3","4"
"TMK_MN004","3379","20141128","1.6","3","4"
"TMK_MN004","3379","20141129","1.1","3","4"
"TMK_MN004","3379","20141130","1.1","3","4"
"TMK_MN004","3379","20141201","2.4","3","4"
"TMK_MN004","3379","20141202","2.5","3","4"
"TMK_MN004","3379","20141203","2.1","3","4"
"TMK_MN004","3379","20141204","2.9","3","4"
"TMK_MN004","3379","20141205","2.5","3","4"
"TMK_MN004","3379","20141206","2.1","3","4"
"TMK_MN004","3379","20141207","2.9","3","4"
"TMK_MN004","3379","20141208","2.7","3","4"
"TMK_MN004","3379","20141209","-0.5","3","4"
"TMK_MN004","3379","20141210","0.9","3","4"
"TMK_MN004","3379","20141211","5.4","3","4"
"TMK_MN004","3379","20141212","7.1","3","4"
"TMK_MN004","3379","20141213","8.1","3","4"
"TMK_MN004","3379","20141214","9.7","3","4"
"TMK_MN004","3379","20141215","9","3","4"
"TMK_MN004","3379","20141216","6.9","3","4"
"TMK_MN004","3379","20141217","4.5","3","4"
"TMK_MN004","3379","20141218","8.7","3","4"
"TMK_MN004","3379","20141219","11.1","3","4"
"TMK_MN004","3379","20141220","5.8","3","4"
"TMK_MN004","3379","20141221","4.4","3","4"
"TMK_MN004","3379","20141222","7.1","3","4"
"TMK_MN004","3379","20141223","9.1","3","4"
"TMK_MN004","3379","20141224","6.4","3","4"
"TMK_MN004","3379","20141225","4.8","3","4"
"TMK_MN004","3379","20141226","0.1","3","4"
"TMK_MN004","3379","20141227","-0.5","3","4"
"TMK_MN004","3379","20141228","-3.3","3","4"
"TMK_MN004","3379","20141229","-7","3","4"
"TMK_MN004","3379","20141230","-2.7","3","4"
"TMK_MN004","3379","20141231","-0.6","3","4"
"TMK_MN004","3379","20150101","-2.9","3","4"
"TMK_MN004","3379","20150102","0.9","3","4"
"TMK_MN004","3379","20150103","2.9","3","4"
"TMK_MN004","3379","20150104","1.5","3","4"
"TMK_MN004","3379","20150105","1.7","3","4"
"TMK_MN004","3379","20150106","2.4","3","4"
"TMK_MN004","3379","20150107","1.9","3","4"
"TMK_MN004","3379","20150108","5.5","3","4"
"TMK_MN004","3379","20150109","7.9","3","4"
"TMK_MN004","3379","20150110","13.6","3","4"
"TMK_MN004","3379","20150111","3.8","3","4"
"TMK_MN004","3379","20150112","4.4","3","4"
"TMK_MN004","3379","20150113","7.9","3","4"
"TMK_MN004","3379","20150114","5.8","3","4"
"TMK_MN004","3379","20150115","4.2","3","4"
"TMK_MN004","3379","20150116","3.8","3","4"
"TMK_MN004","3379","20150117","1.6","3","4"
"TMK_MN004","3379","20150118","1.3","3","4"
"TMK_MN004","3379","20150119","1.3","3","4"
"TMK_MN004","3379","20150120","0.1","3","4"
"TMK_MN004","3379","20150121","0.2","3","4"
"TMK_MN004","3379","20150122","0","3","4"
"TMK_MN004","3379","20150123","-0.1","3","4"
"TMK_MN004","3379","20150124","0","3","4"
"TMK_MN004","3379","20150125","-0.2","3","4"
"TMK_MN004","3379","20150126","0.2","3","4"
"TMK_MN004","3379","20150127","0.6","3","4"
"TMK_MN004","3379","20150128","1.1","3","4"
"TMK_MN004","3379","20150129","2.2","3","4"
"TMK_MN004","3379","20150130","0.5","3","4"
"TMK_MN004","3379","20150131","0.9","3","4"
"TMK_MN004","3379","20150201","0.4","3","4"
"TMK_MN004","3379","20150202","-0.4","3","4"
"TMK_MN004","3379","20150203","-3","3","4"
"TMK_MN004","3379","20150204","-5.1","3","4"
"TMK_MN004","3379","20150205","-2.8","3","4"
"TMK_MN004","3379","20150206","-3.3","3","4"
"TMK_MN004","3379","20150207","-4.1","3","4"
"TMK_MN004","3379","20150208","-2.3","3","4"
"TMK_MN004","3379","20150209","-1.1","3","4"
"TMK_MN004","3379","20150210","1.8","3","4"
"TMK_MN004","3379","20150211","-0.6","3","4"
"TMK_MN004","3379","20150212","-0.6","3","4"
"TMK_MN004","3379","20150213","-1.4","3","4"
"TMK_MN004","3379","20150214","-2.1","3","0"
"TMK_MN004","3379","20150215","-1.1","3","0"
"TMK_MN004","3379","20150216","0","3","0"
"TMK_MN004","3379","20150217","-2.1","3","4"
"TMK_MN004","3379","20150218","-1.3","3","4"
"TMK_MN004","3379","20150219","-0.7","3","4"
"TMK_MN004","3379","20150220","4.1","3","0"
"TMK_MN004","3379","20150221","3.9","3","0"
"TMK_MN004","3379","20150222","1.4","3","0"
"TMK_MN004","3379","20150223","2.6","3","0"
"TMK_MN004","3379","20150224","3.6","3","0"
"TMK_MN004","3379","20150225","2.6","3","0"
"TMK_MN004","3379","20150226","2.2","3","0"
"TMK_MN004","3379","20150227","1.7","3","0"
"TMK_MN004","3379","20150228","2.1","3","0"
"TMK_MN004","3379","20150301","4.9","3","0"
"TMK_MN004","3379","20150302","5.6","3","0"
"TMK_MN004","3379","20150303","4.8","3","0"
"TMK_MN004","3379","20150304","3.4","3","0"
"TMK_MN004","3379","20150305","1.8","3","0"
"TMK_MN004","3379","20150306","2.8","3","0"
"TMK_MN004","3379","20150307","4.1","3","0"
"TMK_MN004","3379","20150308","5.5","3","0"
"TMK_MN004","3379","20150309","6.1","3","4"
"TMK_MN004","3379","20150310","7.2","3","0"
"TMK_MN004","3379","20150311","5.7","3","0"
"TMK_MN004","3379","20150312","3.9","3","0"
"TMK_MN004","3379","20150313","2.3","3","0"
"TMK_MN004","3379","20150314","3","3","0"
"TMK_MN004","3379","20150315","4.6","3","0"
"TMK_MN004","3379","20150316","6.9","3","0"
"TMK_MN004","3379","20150317","10.6","3","0"
"TMK_MN004","3379","20150318","8.5","3","0"
"TMK_MN004","3379","20150319","7.6","3","0"
"TMK_MN004","3379","20150320","6.8","3","0"
"TMK_MN004","3379","20150321","7.5","3","0"
"TMK_MN004","3379","20150322","4.1","3","0"
"TMK_MN004","3379","20150323","4.9","3","0"
"TMK_MN004","3379","20150324","8.6","3","0"
"TMK_MN004","3379","20150325","9.8","3","0"
"TMK_MN004","3379","20150326","6.6","3","0"
"TMK_MN004","3379","20150327","6.3","3","0"
"TMK_MN004","3379","20150328","7.9","3","0"
"TMK_MN004","3379","20150329","10","3","0"
"TMK_MN004","3379","20150330","7","3","0"
"TMK_MN004","3379","20150331","9.6","3","0"
"TMK_MN004","3379","20150401","3.3","3","0"
